Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
6523,La Paz,Farmacia,Farmacia Merialbi,Av. Jaime Zudañes # 1123,,,,gamlp
6524,La Paz,Farmacia,Farmacias Bolivia,Av. Hernando Siles # 6204,,-68.10195518,-16.52972545,gamlp
6525,La Paz,Farmacia,P H A R M A J 4 - Med,C. Ovando Candia # 280,,-68.08801655,-16.52870439,gamlp
6526,La Paz,Farmacia,Farmacia Trébol,Av. Simón Bolívar # 1984,,-68.125131,-16.50002262,gamlp
6527,La Paz,Farmacia,Farmacia las Flores,C. Bueno # 204,,,,gamlp
6528,La Paz,Farmacia,Farmandrug,C. Potosí # 990,,,,gamlp
6529,La Paz,Farmacia,Servicios de Farmacia,C. 25 Esq. Los Pinos # 333,,,,gamlp
6530,La Paz,Farmacia,Farmacia Bolivia,Pza. Isabel la Católica # 2508,,-68.12446785,-16.5097122,gamlp
6531,La Paz,Farmacia,Farmacia Bolivia,Av. Tumusla # 465,,-68.14144267,-16.49443713,gamlp
6532,La Paz,Farmacia,Raimenbol S.R.L.,C. Díaz Romero # 1704,,-68.11801543,-16.50142218,gamlp
6533,La Paz,Farmacia,Farmacia Bolivia,C. Víctor Sanjinés # A- 2698,,-68.12896383,-16.51452914,gamlp
6534,La Paz,Farmacia,Farmacia,Av. Defensores del Chaco # 1000,,-68.04324016,-16.53509659,gamlp
6535,La Paz,Farmacia,Farmacia Gloria,Av. Iturralde # 1390,,-68.12440372,-16.49660041,gamlp
6536,La Paz,Farmacia,Farmacia Bolivia,Av. Tumusla # 569 Paulinas,,-68.14277624,-16.49498796,gamlp
6537,La Paz,Farmacia,Farmaexpres S.A.,C. Loayza # 250,,-68.13298081,-16.49889812,gamlp
6538,La Paz,Farmacia,Farmacia Aldo,Av. Muñoz Reyes # 224,,,,gamlp
6539,La Paz,Farmacia,Mifarma S.A.,Av. H. Siles Edf. I. de Loyola II Loc. # 2,,-68.10797931,-16.52611538,gamlp
6540,La Paz,Farmacia,Empresa Comercializadora Mifarma S.A.,Av. R. Pabón - Megacenter,,-68.08665413,-16.53288524,gamlp
6541,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Zoilo Flores # 1198,,,,gamlp
6542,La Paz,Farmacia,Farmacia Luz de Copacabana,Av. Final Burgaleta # 611,,,,gamlp
6543,La Paz,Farmacia,Farmacorp S.A.,C. 21 Esq. Aguirre Acha,,-68.07667633,-16.54451525,gamlp
6544,La Paz,Farmacia,Farmacia Psalm 23,Av. Alcides Arguedas # 507,,,,gamlp
6545,La Paz,Farmacia,Farmacia Señor de la Sentencia,Pza. El Minero # 57,,-68.11101147,-16.50830678,gamlp
6546,La Paz,Farmacia,Farmacia Petra,C. 53 # 7,,,,gamlp
6547,La Paz,Farmacia,Ultrafarma,C. Villalobos # 1466 Edf. Huari,,-68.12032309,-16.50274524,gamlp
6548,La Paz,Farmacia,Farmacia Alarcón,C. Max Paredes # 447,,,,gamlp
6549,La Paz,Farmacia,Farmacias Gloria,Av. 20 de Octubre # 2497,,-68.12587272,-16.51051186,gamlp
6550,La Paz,Farmacia,Farmacia Niño de Sikimira,C. Matías Terrazas # 7,,,,gamlp
6551,La Paz,Farmacia,Farmacia Genaro Sanjinés,C. Genaro Sanjinés # 451,,-68.13588393,-16.49527198,gamlp
6552,La Paz,Farmacia,Farmacia Luz Briana,Av. Utapulpera # 1903,,-68.15825417,-16.4976202,gamlp
6553,La Paz,Farmacia,Farmacia Magua,Av. Baltazar de Salas # 200,,-68.14216831,-16.47903694,gamlp
6554,La Paz,Farmacia,"Venta por menor de productos Farmacéuticos, Medicinales, Cosméticos Grimas S.R.L.",C. 22 # 450,,-68.07090533,-16.52912419,gamlp
6555,La Paz,Farmacia,Farmacia Pampahasi,"C. E, entre Av. 5 Raúl Salmon # 1-A",,,,gamlp
6556,La Paz,Farmacia,Farmacia Rada Suarez,Av. Landaeta # 432,,-68.13215112,-16.50560629,gamlp
6557,La Paz,Farmacia,Farmacia La Paz,Av. 16 de Julio Edf. Alameda,,-68.13199997,-16.50223615,gamlp
6558,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Loayza Edf. V. de Copacabana # Pb-3,,,,gamlp
6559,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. Montes # 749,,-68.13694336,-16.49351607,gamlp
6560,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Comercio Esq. G. Sanjinés # 943,,,,gamlp
6561,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. Camacho Edf. Krsul-Pb,,-68.13456423,-16.4985659,gamlp
6562,La Paz,Farmacia,Distribuidora T.L.C (Venta de productos Farmacéuticos),C. Arturo Posnasky # 1184,,,,gamlp
6563,La Paz,Farmacia,Farmacia San Valentín,C. Max Paredes # 990,,,,gamlp
6564,La Paz,Farmacia,Farmacia Bolivia,Av. 16 de Julio # 1473,,-68.13303227,-16.50081922,gamlp
6565,La Paz,Farmacia,Farmacia Bolivia,Av. Mariscal Santa Cruz No. 1271,,-68.1347953,-16.49896041,gamlp
6566,La Paz,Farmacia,Farmacia Bolivia,C. Eduardo # 2119 Esq. Saavedra,,-68.12110445,-16.50477918,gamlp
6567,La Paz,Farmacia,Global Pharma,C. Virrey Toledo # 1295,,-68.14987595,-16.49098618,gamlp
6568,La Paz,Farmacia,Farmacia Farmaplus E&E,C. Venancio Burgoa # 785,,-68.14098676,-16.50356002,gamlp
6569,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. 20 de Octubre # 2473,,-68.12613519,-16.51032695,gamlp
6570,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Fernando Guachalla # 521,,-68.12948642,-16.50923049,gamlp
6571,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. Mariscal Santa Cruz # 1050,,,,gamlp
6572,La Paz,Farmacia,Esbafox S.R.L. Importación y Exportación,C. José Cardón # 10,,,,gamlp
6573,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. Landaeta # 221,,-68.13142911,-16.50453733,gamlp
6574,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. Mariscal Santa Cruz # 1324,,,,gamlp
6575,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. 6 de Agosto # 2002,,,,gamlp
6576,La Paz,Farmacia,Farmacia Progreso,C. Pasos Kanki # 1184,,-68.12345737,-16.49846099,gamlp
6577,La Paz,Farmacia,Farmacia Hispana,C. Yanacocha # 311,,,,gamlp
6578,La Paz,Farmacia,Farmacia Jesús Salvador,Av. Costanera # 500,,,,gamlp
6579,La Paz,Farmacia,Farmacia Bolivia,Av. las Delicias # 1351 Esq. C. Antezana,,-68.12132062,-16.47949958,gamlp
6580,La Paz,Farmacia,Farmacia Porvenir,C. Federico Zuazo # 1508,,,,gamlp
6581,La Paz,Farmacia,Rosati Importaciones,C. Rodrigo de Mejía # 1936,,,,gamlp
6582,La Paz,Farmacia,Fendermed,C. Rodrigo de Mejía # 1936,,-68.12379904,-16.50208496,gamlp
6583,La Paz,Farmacia,Bioser S.R.L.,C. Lucas Jaimes # 1711,,,,gamlp
6584,La Paz,Farmacia,Farmacia Bolivia,C. Yungas # 876,,-68.12868321,-16.49743934,gamlp
6585,La Paz,Farmacia,Farmacia Unifar,Av. Arce # 2630,,-68.1227689,-16.511063,gamlp
6586,La Paz,Farmacia,Farmacia Bolivia,Av. Landaeta # 836,,-68.13715097,-16.51026992,gamlp
6587,La Paz,Farmacia,Farmacia Uru's,C. Casimiro Corrales # 1020,,-68.12769612,-16.49761546,gamlp
6588,La Paz,Farmacia,Farmacia Rivera,C. Larecaja # 141,,-68.14180405,-16.48791826,gamlp
6589,La Paz,Farmacia,Farmacia Bolivia,Av. Arce # 2631 - Multicine,,-68.12237732,-16.51105519,gamlp
6590,La Paz,Farmacia,Farmacia Agua de Vida,C. Hugo Reck # 1489,,-68.1541445,-16.49855543,gamlp
6591,La Paz,Farmacia,Farmacia Fenix,Av. Mariscal Santa Cruz # 893,,,,gamlp
6592,La Paz,Farmacia,Farmacia Angelitos,C. Josefa Mujia # 2000,,,,gamlp
6593,La Paz,Farmacia,Farmacia Bolognia,Av. Ciudad del Niño Esq. C. 5 # 1,,,,gamlp
6594,La Paz,Farmacia,Den Jhonson,C. Reyes Cardona # 771,,,,gamlp
6595,La Paz,Farmacia,Venta de productos Farmacéuticos,C. 10 Hermanos Ariñez Esq. Av. Ballivián,,-68.08910317,-16.54075565,gamlp
6596,La Paz,Farmacia,Venta de productos Farmacéuticos,Av. Ballivián,,,,gamlp
6597,La Paz,Farmacia,Farmacia Raphael,C. Claudio Sanjinés # 1590,,,,gamlp
6598,La Paz,Farmacia,Farmacia Ryana,Av. Juan José Torrez Gonzales # 215,,-68.13318827,-16.48625573,gamlp
6599,La Paz,Farmacia,Farmacia Señor de la Cruz Milagroso,C. Landaeta # 533,,-68.13301544,-16.50698248,gamlp
6600,La Paz,Farmacia,Farmacia Filadelfia,Av. La Zarzuela # 567,,-68.14417103,-16.48255598,gamlp
6601,La Paz,Farmacia,Farmacia Santa Cecilia de La Paz,C. Otero de la Vega # 1604,,-68.1375846,-16.50646039,gamlp
6602,La Paz,Farmacia,Farmacia del Sur,Av. José Aguirre Achá # 502,,-68.07437401,-16.54525515,gamlp
6603,La Paz,Farmacia,Farmacia Terra,C. Tejada Sorzano # 855,,-68.12443878,-16.48742971,gamlp
6604,La Paz,Farmacia,Farmacia,Av. Agustín Ugarte # 52,,-68.13394698,-16.51626676,gamlp
6605,La Paz,Farmacia,Farmacia Noé,Av. Baptista # 915,,-68.14696965,-16.49577062,gamlp
6606,La Paz,Farmacia,Farmacia la Glorieta,C. Otero de la Vega # 450,,,,gamlp
6607,La Paz,Farmacia,Farmacia Mariana de Jesús,C. Sebastián Segurola # 723,,,,gamlp
6608,La Paz,Farmacia,Farmacia el Buen Pastor,Av. República # 1507,,-68.15250704,-16.49159766,gamlp
6609,La Paz,Farmacia,Farmacia Luz,C. Zapata # 141,,-68.12906779,-16.50497007,gamlp
6610,La Paz,Farmacia,Farmacia Calacoto,C. Díaz Romero # 1350,,-68.12209447,-16.5015807,gamlp
6611,La Paz,Farmacia,Farmacia K & L,C. Santa Cruz # 399,,-68.13928157,-16.4963348,gamlp
6612,La Paz,Farmacia,Farmacia Cesar´s,C. Luciano Alcoreza # 1370,,-68.14850735,-16.50620598,gamlp
6613,La Paz,Farmacia,Farmacia Arcangel,Av. Pasos Kanki # 1619,,-68.11908295,-16.49738519,gamlp
6614,La Paz,Farmacia,Farmacias Gloria,Av. Ballivián # 1175,,-68.08062847,-16.53865825,gamlp
6615,La Paz,Farmacia,Farmacia José Manuel,C. Luciano Alcoreza # 1529,,-68.15046616,-16.50785949,gamlp
6616,La Paz,Farmacia,Farmacia Santa Ana,Av. 6 de Agosto # 2190,,-68.12804438,-16.50743602,gamlp
6617,La Paz,Farmacia,Farmacia Prisval,C. Mururata # 1253,,,,gamlp
6618,La Paz,Farmacia,Farmacia Nuestra Señora de Candelaria,Av. M. Quiroga Santa Cruz # 1926,,-68.14594541,-16.52249816,gamlp
6619,La Paz,Farmacia,Farmacia Gloria,Av. Eduardo # 2612,,-68.12881798,-16.51352649,gamlp
6620,La Paz,Farmacia,Farmacia Gloria,C. Almirante Grau # 349,,-68.13598993,-16.50171229,gamlp
6621,La Paz,Farmacia,San Bartolomé,Av. Juan José Torrez # 250,,-68.12840004,-16.48001519,gamlp
6622,La Paz,Farmacia,Farmacia Arvin,Av. Periférica # 498,,,,gamlp
6623,La Paz,Farmacia,Farmacia Las Américas,Av. las Américas # 489,,,,gamlp
6624,La Paz,Farmacia,Farmacia Cindy,Av. Buenos Aires # 1882,,-68.14412347,-16.51341876,gamlp
6625,La Paz,Farmacia,Farmacia Bolívar,C. Ballivián # 1211,,,,gamlp
6626,La Paz,Farmacia,Farmacia Única,Av. 16 de Julio # 1490,,-68.1331613,-16.50146891,gamlp
6627,La Paz,Farmacia,Farmacia Bernardo,Av. Ramiro Castillo # 1000,,-68.11458712,-16.46883264,gamlp
6628,La Paz,Farmacia,Farmacia Galicia I,Av. Baltazar de Salas # 930,,-68.14012347,-16.48077892,gamlp
6629,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,Av. 31 de Octubre # 1513,,,,gamlp
6630,La Paz,Farmacia,Farmacia Jackeline,C. Haití # 1226,,-68.12290517,-16.4911177,gamlp
6631,La Paz,Farmacia,Farmacia Niño Jesús nazareno,Av. Montes # 787,,-68.136709,-16.49404423,gamlp
6632,La Paz,Farmacia,Farmacia Vida y Salud,Av. Tito Yupanqui # 1131,,-68.11755715,-16.49151308,gamlp
6633,La Paz,Farmacia,Farmacia San Ignacio,Av. Tejada Sorzano # 351,,,,gamlp
6634,La Paz,Farmacia,Farmacia,Av. 31 de Octubre # 1584,,,,gamlp
6635,La Paz,Farmacia,Farmacia el Zodiaco,Av. Hernando Siles # 5505,,,,gamlp
6636,La Paz,Farmacia,Farmacia Mariel,Av. Baltazar de Salas # 1132,,-68.14198125,-16.47908521,gamlp
6637,La Paz,Farmacia,Farmacia Jeannette,C. 12 # 58,,-68.10490981,-16.50198175,gamlp
6638,La Paz,Farmacia,Farmacia Santa Lucia,C. José María Asin # 691,,,,gamlp
6639,La Paz,Farmacia,Farmacia Isam,Av. Sucre # 930,,-68.13378742,-16.49326082,gamlp
6640,La Paz,Farmacia,Farmacia Ruiz,Av. Héroes del Pacifico # 1567,,,,gamlp
6641,La Paz,Farmacia,Farmacia Emaus,Av. 9 de Abril # 1066,,-68.15184917,-16.50514747,gamlp
6642,La Paz,Farmacia,Farmacia San Damián,C. Illampu # 703,,-68.14008942,-16.49527695,gamlp
6643,La Paz,Farmacia,Farmacia Pompeya,Av. Saavedra # 2218,,,,gamlp
6644,La Paz,Farmacia,Farmacia Curabitur,Av. Ballivián # 275,,-68.09094803,-16.54093464,gamlp
6645,La Paz,Farmacia,Venta de Productos Farmacéuticos,C. 2 # 357 Pza. Arturo Borda,,-68.11319507,-16.46889187,gamlp
6646,La Paz,Farmacia,Farmacia Megafarma,C. Santa Cruz # 423,,,,gamlp
6647,La Paz,Farmacia,Farmacia Bioenergía,C. Max Paredes # 847,,,,gamlp
6648,La Paz,Farmacia,Terapéutica Boliviana S.A.Terbol S.A.,C. Landaeta # 432,,,,gamlp
6649,La Paz,Farmacia,Farmacia Hipermaxi S.A.,Av. Strongest # 100,,,,gamlp
6650,La Paz,Farmacia,Farmacia Viviana,C. Rodríguez # 477,,,,gamlp
6651,La Paz,Farmacia,Corporación Mercantil Sudamericana Ltda,Av. 14 de Septiembre # 5299,,,,gamlp
6652,La Paz,Farmacia,Allemed S.R.L.,Av. Tejada Sorzano # 1140-B,,-68.12526574,-16.49222312,gamlp
6653,La Paz,Farmacia,Farmacia M & B,Av. Busch # 885 Edf. Murano,,-68.12143743,-16.48876813,gamlp
6654,La Paz,Farmacia,Farmacia la Merced,Av. Jaimes Freyre # 2109,,-68.13939467,-16.51519705,gamlp
6655,La Paz,Farmacia,Farmacia Gloria,Av. Busch # 1924,,,,gamlp
6656,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Graneros # 390 Esq. C. Isaac Tamayo,,-68.14130794,-16.49565005,gamlp
6657,La Paz,Farmacia,Mifarma S.A.,Av. Muñoz Reyes Esq. C. 27,,-68.06841492,-16.54044426,gamlp
6658,La Paz,Farmacia,"Venta de productos Farmacéuticos, Medicinales y artículos de Tocador",Av. Las Américas # 343 Local 4,,,,gamlp
6659,La Paz,Farmacia,Farmacia Yahuita,Av. 31 de Octubre # 2040,,-68.11128525,-16.50017595,gamlp
6660,La Paz,Farmacia,Farmacia Florida,Av. Saavedra # 1659,,,,gamlp
6661,La Paz,Farmacia,Farmacia Buena Esperanza,Av. Buenos Aires # 1132,,-68.14483306,-16.50266228,gamlp
6662,La Paz,Farmacia,Farmacia San Pedro,Av. 31 de Octubre # 1828,,-68.11346884,-16.49940977,gamlp
6663,La Paz,Farmacia,Farmacia Uyuni,Av. 6 de Agosto Edf. Alianza # L.06,,,,gamlp
6664,La Paz,Farmacia,Farmacia Vicenti,C. Chirca # 24,,-68.12169509,-16.47044252,gamlp
6665,La Paz,Farmacia,Venta de productos Farmacéuticos,Av. 20 de Octubre # 1782,,,,gamlp
6666,La Paz,Farmacia,Farmacia Carmelita S.R.L,C. Ayacucho # 211,,,,gamlp
6667,La Paz,Farmacia,Farmacia Primavera,C. Pando # 287,,-68.14056338,-16.49293857,gamlp
6668,La Paz,Farmacia,Farmacia Flores,C. Núñez del Prado # 88,,-68.11689334,-16.49147929,gamlp
6669,La Paz,Farmacia,Farmacia Crucen Dominum,C. 23 De Marzo # 110,,-68.10474687,-16.4993381,gamlp
6670,La Paz,Farmacia,Farmacia Irazi,Av. Mario Quintanilla # 20 -B,,,,gamlp
6671,La Paz,Farmacia,Farmacia Entre Ríos,C. Reyes Cardona # 990,,,,gamlp
6672,La Paz,Farmacia,Farmacia Emanuel,Av. Buenos Aires # 1111,,-68.14484955,-16.50224765,gamlp
6673,La Paz,Farmacia,Venta de productos Farmacéuticos,C. Juan Granier # 1130,,,,gamlp
6674,La Paz,Farmacia,Farmacia Candelaria,C. Pasos Kanki # 1531,,-68.11988914,-16.49751524,gamlp
6675,La Paz,Farmacia,Farmacia Arco Iris,Av. Tejada Sorzano # 420,,-68.12242976,-16.48269506,gamlp
6676,La Paz,Farmacia,Farmacia Pharma Center,Av. San José # 2057,,,,gamlp
6677,La Paz,Farmacia,Farmacia Mar - Mau,Av. Landaeta # 984,,-68.13910923,-16.51137747,gamlp
6678,La Paz,Farmacia,Sant Drug S.R.L.,C. Vicente Álvarez Plata # 1191,,-68.12594145,-16.49254615,gamlp
6679,La Paz,Farmacia,Farmacia 14 De Septiembre,C. Maximiliano Paredes # 412,,-68.14562414,-16.49603672,gamlp
6680,La Paz,Farmacia,Farmacia Mis Ángeles,Av. Busch # 1696,,-68.12127743,-16.49920312,gamlp
6681,La Paz,Farmacia,Santiago Salud,Av. Buenos Aires # 2011,,,,gamlp
6682,La Paz,Farmacia,Farmacia Ariana,C. Manco Kapac # 307,,-68.14145349,-16.49363476,gamlp
6683,La Paz,Farmacia,Farmacia Internacional,C. Sucre # 765-B,,-68.1349987,-16.4923351,gamlp
6684,La Paz,Farmacia,Díaz Miranda Gonzalo,Av. Kollasuyo # 1991,,-68.15724788,-16.49325229,gamlp
6685,La Paz,Farmacia,Farmacia Complutense,Av. Primavera # 137,,-68.14926874,-16.45105845,gamlp
6686,La Paz,Farmacia,Farmacia Victoria Andrea,Av. Octavio Campero # 1746,,-68.10905808,-16.49749025,gamlp
6687,La Paz,Farmacia,Farmacia Rocio Madelen,C. Maximiliano Paredes # 915,,-68.13989698,-16.49957137,gamlp
6688,La Paz,Farmacia,Farmacia Arznei,C. Aspiazu # 1342,,-68.11732566,-16.47127347,gamlp
6689,La Paz,Farmacia,Farmacia Americana,Av. Tito Yupanqui # 1336,,-68.11717508,-16.49433891,gamlp
6690,La Paz,Farmacia,Corporación Boliviana De Farmacias S.A.,Av. José Ballivián # 7898,,-68.08118178,-16.53862862,gamlp
6691,La Paz,Farmacia,Farmacia Luz de Vida,C. Cinco # 191-A,,,,gamlp
6692,La Paz,Farmacia,Farmacia Medi - Salud,Av. Héroes Del Pacífico # 1769,,-68.15652468,-16.49664953,gamlp
6693,La Paz,Farmacia,Farmacia Pribian,Av. Busch # 1373,,-68.12107696,-16.49632252,gamlp
6694,La Paz,Farmacia,Farmacia Complutense,Av. Costanera # 536,,,,gamlp
6695,La Paz,Farmacia,Farmacia Santa María de los Ángeles,Av. Costanera # 42,,,,gamlp
6696,La Paz,Farmacia,Farmacia Kioto,C. 7 Enanos # 894,,-68.13971827,-16.48157357,gamlp
6697,La Paz,Farmacia,Farmacia Hipermaxi,Av. José Aguirre Acha # 85,,,,gamlp
6698,La Paz,Farmacia,Distribuidora Illampu,Pza. Villarroel # 53 Of-B,,,,gamlp
6699,La Paz,Farmacia,Farmacia S.C. Latino Americana,C. Republica Dominicana # 2012,,,,gamlp
6700,La Paz,Farmacia,Farmacia Orly,C. San Borja # 488,,-68.11881434,-16.4764498,gamlp
6701,La Paz,Farmacia,Farmacia Incahuasi,Av. Octavio Campero # 1726,,-68.10937853,-16.49716168,gamlp
6702,La Paz,Farmacia,Farmacenter,C. Colón # 921,,,,gamlp
6703,La Paz,Farmacia,Farmacia Andina,C. Isaac Tamayo # 812,,,,gamlp
6704,La Paz,Farmacia,Farmacia Pio XII,Av. Baptista # 1018,,,,gamlp
6705,La Paz,Farmacia,Farmacia Santa Bárbara,Av. Florida # 35,,-68.16065801,-16.48895721,gamlp
6706,La Paz,Farmacia,Farmacia Baptista,C. Antonio Quijarro # 994,,-68.14794171,-16.49578287,gamlp
6707,La Paz,Farmacia,"Farmacia Si Yo, Tú",Av. Del Maestro # 1472,,-68.10603961,-16.52351874,gamlp
6708,La Paz,Farmacia,Farmacia Ninoska,Av. Escobar Uría # 176,,,,gamlp
6709,La Paz,Farmacia,Farmacia Santa Catalina,C. Boquerón # 1358-D,,,,gamlp
6710,La Paz,Farmacia,Corporación Boliviana de Farmacias S. A.,C. Bolívar # 876,,,,gamlp
6711,La Paz,Farmacia,Farmacia Illimani,Av. Landaeta # 573,,-68.13413665,-16.50805703,gamlp
6712,La Paz,Farmacia,Farmacia San Andrés,Av. Mcal. Santa Cruz # 2150,,,,gamlp
6713,La Paz,Farmacia,Farmacia Bolivia,C. Héroes del Acre # 518,,,,gamlp
6714,La Paz,Farmacia,Farmacia Mariel,Av. Baltazar de Salas # 1132,,,,gamlp
6715,La Paz,Farmacia,Farmacia Bolivia,Av. Manco Kapac,,,,gamlp
6716,La Paz,Farmacia,Farmacia Hipermaxi,Av. 14 de Septiembre # 6020,,-68.10340469,-16.52810308,gamlp
6717,La Paz,Farmacia,Farmacia San Rafael,Av. Las Américas # 716,,-68.11725988,-16.4737751,gamlp
6718,La Paz,Farmacia,Farmacia Galicia,Av. Manco Kapac # 450,,-68.14277069,-16.49320942,gamlp
6719,La Paz,Farmacia,Farmacia Unión,C. Ocho # 35,,,,gamlp
6720,La Paz,Farmacia,All Pharmacy III,Av. Saavedra # 1716,,,,gamlp
6721,La Paz,Farmacia,Punto Bienestar,Av. Arce # 2656,,,,gamlp
6722,La Paz,Farmacia,Farmacias Alianza,Av. Mcal. Santa Cruz # 870,,,,gamlp
6723,La Paz,Farmacia,Pharmasur,Av. Hernando Siles # 5259,,-68.10901758,-16.52554424,gamlp
6724,La Paz,Farmacia,Mifarma S.A.,C. 16 # 450,,,,gamlp
6725,La Paz,Farmacia,Big - Pharmacy,C. José Saravia # 1735,,-68.14096535,-16.51089287,gamlp
6726,La Paz,Farmacia,Farmacia Lía,C. Francisco de Miranda # 1836,,-68.11929241,-16.50070175,gamlp
6727,La Paz,Farmacia,Farmacia Chaski,Av. Muñoz Reyes # 170 Esq. C. 35,,-68.0576342,-16.5412051,gamlp
6728,La Paz,Farmacia,Farmacia Roca,C. Puerto Rico # 1425,,-68.12131002,-16.4872009,gamlp
6729,La Paz,Farmacia,Farmacia Isis,C. Constitución # 113,,,,gamlp
6730,La Paz,Farmacia,Farmacia Mocedades,C. Rodríguez # 335,,,,gamlp
6731,La Paz,Farmacia,Farmacias Bolivia,C. 12 # 247,,-68.10517874,-16.52766608,gamlp
6732,La Paz,Farmacia,Farmacia Liz,Av. De las Américas # 488,,,,gamlp
6733,La Paz,Farmacia,Hospimed S.R.L.,C. Villalobos # 1403,,-68.12052603,-16.50255552,gamlp
6734,La Paz,Farmacia,Farmacia la Serena,C. Eusebio Guilarte # 437,,,,gamlp
6735,La Paz,Farmacia,Farmacia Unicruz,C. Max Paredes # 647,,,,gamlp
6736,La Paz,Farmacia,Farmacia Avenida,Av. Ecuador # 2503,,-68.12926368,-16.51251667,gamlp
6737,La Paz,Farmacia,P J M Farmacy Group,C. Loayza # 1399,,-68.13192421,-16.49699299,gamlp
6738,La Paz,Farmacia,Farmacia Luz Del Señor,C. Eusebio Guilarte # 882,,-68.12006156,-16.484749,gamlp
6739,La Paz,Farmacia,Farmacia Gloria,C. General Centeno # 612 Esq. G. Jurado,,-68.08727705,-16.53022584,gamlp
6740,La Paz,Farmacia,Farmacia Gloria,C. 16 Esq. Iturri y G. Lanza # 330,,,,gamlp
6741,La Paz,Farmacia,Farmacia Gloria,C. 21 # 8239,,-68.07756832,-16.54052835,gamlp
6742,La Paz,Farmacia,Farmacia Gloria,Av. Aguirre Achá # 26,,-68.07330876,-16.54531864,gamlp
6743,La Paz,Farmacia,All Pharmacy,C. Claudio Sanjinés # 1641,,-68.11847658,-16.5056917,gamlp
6744,La Paz,Farmacia,Farmacia José María,C. Vicente Peñaloza # 410,,-68.15714704,-16.49075979,gamlp
6745,La Paz,Farmacia,Farmacia la Concepción,Av. Héroes Del Pacífico # 1529,,-68.15409147,-16.4957064,gamlp
6746,La Paz,Farmacia,Farmacia Unicruz III,C. Chorolque # 748,,,,gamlp
6747,La Paz,Farmacia,Farmacia Unicruz I,Av. Buenos Aires # 884,,,,gamlp
6748,La Paz,Farmacia,Farmacia Divino Niño,C. O # 7,,,,gamlp
6749,La Paz,Farmacia,Farmacia Alan - Matías,Av. Jaimes Freyre # 1848-B,,-68.14230939,-16.51233913,gamlp
6750,La Paz,Farmacia,Corporación Boliviana de Farmacias S.A.,C. Adolfo Ortega # 615,,-68.14302466,-16.49543591,gamlp
6751,La Paz,Farmacia,Farmacia 10 de Octubre,C. Illampu # 619,,,,gamlp
6752,La Paz,Farmacia,Farmacia Zamar,Av. Ramiro Castillo # 200,,-68.11199807,-16.46691999,gamlp
6753,La Paz,Farmacia,Farmacia Chávez,Av. Montenegro # 1247,,-68.08026229,-16.54076195,gamlp
6754,La Paz,Farmacia,Farmacia Máxima,Pza. Villarroel # 53,,-68.12098275,-16.48439195,gamlp
6755,La Paz,Farmacia,Farmacia Junior,Av. Tito Yupanqui # 1307,,-68.1170215,-16.49383843,gamlp
6756,La Paz,Farmacia,Comercialización de productos Farmacéuticos,Av. Vera # 127 Esq. C. 3,,-68.0849574,-16.52810251,gamlp
6757,La Paz,Farmacia,Farmacia Señor Jesús,Av. Arce # 150 Edf. El Escorial,,-68.12095769,-16.51258428,gamlp
6758,La Paz,Farmacia,Farmacia Caly,Av. Estados Unidos # 1131,,-68.12212476,-16.49174551,gamlp
6759,La Paz,Farmacia,Farmacia Marilyn,C. Evaristo Valle # 118,,-68.1373823,-16.49399586,gamlp
